-1.119993605638122780e+00,-1.623848603957815495e+00,1.123000812179669960e+00,-2.706555389595751038e+00,1.250015541594962309e+00,1.614252565826854280e+00,-1.219645071081065651e-01
-1.115268600554033318e+00,-1.629081039019120380e+00,1.129272621698494738e+00,-2.715281609668529939e+00,1.262027097413207732e+00,1.611012001406193717e+00,-1.133950955056890891e-01
-1.110181764431157569e+00,-1.634005683782701501e+00,1.135521170834180804e+00,-2.724052083140203084e+00,1.273625774589619564e+00,1.608285083341251642e+00,-1.051610191248079085e-01
-1.104768102199612079e+00,-1.638640643560189680e+00,1.141741818823329702e+00,-2.732844365277950605e+00,1.284828093492064394e+00,1.606024742442617947e+00,-9.724693076949486592e-02
-1.099060549161092748e+00,-1.643002958644884437e+00,1.147929707524160126e+00,-2.741638012264904223e+00,1.295649838115119357e+00,1.604187349980279009e+00,-8.963784155325603409e-02
-1.093090035066225596e+00,-1.647108666959891332e+00,1.154079879665345310e+00,-2.750414460783221049e+00,1.306106056752069700e+00,1.602732549166322906e+00,-8.231915980314458148e-02
-1.086885559151169245e+00,-1.650972863021074266e+00,1.160187372896006819e+00,-2.759156906684200994e+00,1.316211069429599201e+00,1.601623079799246341e+00,-7.527672729370463167e-02
-1.080474272474875708e+00,-1.654609753431599328e+00,1.166247293703011945e+00,-2.767850185330524848e+00,1.325978481199838299e+00,1.600824600120417385e+00,-6.849685156604755354e-02
-1.073860002091112209e+00,-1.657980486475997495e+00,1.172253844339816720e+00,-2.776482441667061707e+00,1.335397670020838756e+00,1.600355977512952110e+00,-6.195636795709583144e-02
-1.066928900565626614e+00,-1.660756787127787515e+00,1.178193154026766054e+00,-2.785052496655645804e+00,1.344329365637737528e+00,1.600518018787780550e+00,-5.558130200391211279e-02
-1.059746838260210433e+00,-1.663039835376651565e+00,1.184057113320035715e+00,-2.793544871347966030e+00,1.352829452311907321e+00,1.601198287553900812e+00,-4.938384726164864874e-02
-1.052369259664939216e+00,-1.664913979310942871e+00,1.189838899914174464e+00,-2.801946394204066326e+00,1.360944232791876596e+00,1.602301877736637126e+00,-4.337080681633213169e-02
-1.044842828743971941e+00,-1.666449328823939036e+00,1.195532880533575204e+00,-2.810245880633791327e+00,1.368712103352140774e+00,1.603748911146206879e+00,-3.754488954513397064e-02
-1.037206850162156524e+00,-1.667704024110481242e+00,1.201134475493945919e+00,-2.818433859490721449e+00,1.376164953423544723e+00,1.605472309623427574e+00,-3.190573842505093488e-02
-1.029494481105890147e+00,-1.668726192596087676e+00,1.206640013106826892e+00,-2.826502340466662933e+00,1.383329329275387654e+00,1.607415844450810871e+00,-2.645074185798984220e-02
-1.021733754469091426e+00,-1.669555619793131829e+00,1.212046589506581507e+00,-2.834444616539024686e+00,1.390227397826350186e+00,1.609532449022568645e+00,-2.117567041447884074e-02
-1.013948436269349829e+00,-1.670225164576415899e+00,1.217351941949470051e+00,-2.842255096147713544e+00,1.396877742489639695e+00,1.611782772321112667e+00,-1.607517375483684396e-02
-1.006158739946083402e+00,-1.670761950386766115e+00,1.222554338923043327e+00,-2.849929160419128582e+00,1.403296018692591796e+00,1.614133947297794469e+00,-1.114316595909750802e-02
-9.983819187173414988e-01,-1.671188362663112992e+00,1.227652487593864361e+00,-2.857463041406122617e+00,1.409495492690436391e+00,1.616558547754570974e+00,-6.373122059598557154e-03
-9.906327550850501096e-01,-1.671522880439240355e+00,1.232645457559110813e+00,-2.864853717922243082e+00,1.415487483664487955e+00,1.619033708489097112e+00,-1.758304107489656529e-03
-9.829239642756817386e-01,-1.671780767164948278e+00,1.237532619099755316e+00,-2.872098826093835822e+00,1.421281725902561410e+00,1.621540385501329729e+00,2.708068525117052379e-03
